molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL6166891,CDK1,62.0,nM,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2c(=O)n(CF)c(C)nc21,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aadc0>
CHEMBL3914697,CDK9,62.0,nM,CN1Cc2c(C3=CC4CN(S(C)(=O)=O)CC4C3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abdf0>
CHEMBL3899222,CDK9,62.0,nM,CS(=O)(=O)N1CC=C(c2[nH]c3nccc4c3c2CNc2ccc(F)cc2-4)CC1,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab7d0>
CHEMBL3691673,CDK4,62.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CC[C@H](CC4=O)N5S(C)(=O)=O)cn3)nc2n1C1CCCC1,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aaf10>
CHEMBL379193,CDK2,62.0,nM,CCOC(=O)CCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aaff0>
CHEMBL5991865,CDK9,62.0,nM,C[C@H](c1cccc(F)c1)n1nnc2cc(F)c(-c3cc(NC(=O)[C@@H]4CCCNC4)ncc3Cl)cc21,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aa8f0>
CHEMBL453651,CDK2,62.0,nM,CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abc30>
CHEMBL3668489,CDK9,62.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C(=O)O)CC3)cc12,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab530>
CHEMBL3960860,CDK9,62.0,nM,CN1Cc2c(C3=CCN(CC(=O)N4CCC[C@@H]4CO)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abd10>
CHEMBL408019,CDK2,62.0,nM,O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,7.207608310501746,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab680>
CHEMBL5844694,CDK1,62.2,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCO)C5)ncc3F)cc2n1C(C)C,7.206209615309181,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab5a0>
CHEMBL5811976,CDK2,62.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C,7.204815410317575,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abd80>
CHEMBL5853767,CDK2,62.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C,7.204815410317575,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab6f0>
CHEMBL5424761,CDK1,62.46,nM,O=C(c1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,7.20439802010582,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abe60>
CHEMBL5562687,CDK1,62.5,nM,Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3ncc(C#N)c3C2)c2nc(C)c(C)nc21,7.204119982655925,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abca0>
CHEMBL3648097,CDK2,63.0,nM,CCOc1nc(Nc2ccc(S(=N)(=O)CC)cc2)ncc1Br,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab760>
CHEMBL3668345,CDK9,63.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab290>
CHEMBL3668352,CDK9,63.0,nM,Fc1cccc(-c2c(Cl)cnc3[nH]c(C4CCCNC4)cc23)c1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abae0>
CHEMBL365608,CDK2,63.0,nM,C=C(c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab1b0>
CHEMBL4872494,CDK9,63.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(NCC(=O)O)CC3)cc12,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aba00>
CHEMBL5894609,CDK9,63.0,nM,O=C(Nc1cc(-c2cnn3c2CCCC3)ncn1)[C@H]1C[C@H](O)C1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab4c0>
CHEMBL5934929,CDK9,63.0,nM,O=C(Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1)C1CCc2nncn2C1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab920>
CHEMBL3648090,CDK1,63.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1C,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab8b0>
CHEMBL3991935,CDK4,63.0,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO.Cl,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aaa40>
CHEMBL3969723,CDK4,63.0,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aaab0>
CHEMBL3970239,CDK9,63.0,nM,CN1Cc2c(C3=CCNCC3)[nH]c3nccc(c23)-c2cccnc21,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aace0>
CHEMBL3975721,CDK9,63.0,nM,CNC(=O)C1CC=C(c2[nH]c3nccc4c3c2CN(C)c2ccc(F)cc2-4)CC1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aab90>
CHEMBL3982885,CDK9,63.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab990>
CHEMBL233153,CDK1,63.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C(F)(F)F)c3)c(O)c(=O)c2c1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aac70>
CHEMBL2426385,CDK2,63.0,nM,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NC(=S)Nc2ccc(Cl)cc2)cc1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab3e0>
CHEMBL3967245,CDK9,63.0,nM,CN1Cc2c(C3=CCN(CC(=O)N4CC(F)(F)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab450>
CHEMBL3822989,CDK2,63.0,nM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,7.200659450546418,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aae30>
CHEMBL3668488,CDK9,64.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(=O)(=O)N(C(=O)O)C(C)(C)C)CC3)cc12,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab370>
CHEMBL3691563,CDK4,64.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCN5CCCC5C4)cn3)nc2n1C1CCCC1,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aa880>
CHEMBL541448,CDK1,64.0,nM,COc1cccc(COc2ccc3sc4c(c3c2)NC[C@@H](C)NC4=O)c1,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aa810>
CHEMBL3668403,CDK9,64.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@H](NCCCC(=O)O)CC3)cc12,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aa110>
CHEMBL3932928,CDK9,64.0,nM,CN1Cc2c(C3=CCC(N[C@H](C(=O)O)C(C)(C)C)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9e70>
CHEMBL4861217,CDK9,64.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9e00>
CHEMBL3976427,CDK9,64.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9d90>
CHEMBL1964245,CDK1,64.0,nM,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9af0>
CHEMBL1964253,CDK1,64.0,nM,CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9a80>
CHEMBL3976415,CDK9,64.0,nM,CC[C@H]1c2c(C3=CCN([C@H]4C[C@@H](C(=O)OC)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc2N1C,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9a10>
CHEMBL299032,CDK2,64.0,nM,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a99a0>
CHEMBL3642649,CDK2,64.0,nM,Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Cl)c2n1,7.1938200260161125,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9930>
CHEMBL3691581,CDK4,64.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)nn3)nc2n1C1CCCC1,7.1904402853647325,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a98c0>
CHEMBL3691613,CDK4,64.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)O5)cn3)nc2n1C1CCCC1,7.1904402853647325,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a97e0>
CHEMBL6011114,CDK4,65.0,nM,COC1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)N(C(C)C)CCO5)n3)nc2)CC1,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9770>
CHEMBL5598550,CDK9,65.0,nM,N#CC1(CNc2cccc(-c3cc(Nc4cnn(CCCCCCC(=O)NO)c4)ncc3Cl)n2)CCOCC1,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9690>
CHEMBL3691560,CDK4,65.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC5(N(C)C)C4)cn3)nc2n1C1CCCC1,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9620>
CHEMBL3668344,CDK9,65.0,nM,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CNCCO3)cc12,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a95b0>
CHEMBL5800508,CDK9,65.0,nM,O=C(Nc1cc(-c2ccc3c(c2)N(CC2CCOCC2)CC3)c(Cl)cn1)[C@@H]1CCCNC1,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9540>
CHEMBL82768,CDK2,65.0,nM,CC(C)(N)CNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.187086643357144,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a94d0>
CHEMBL5786556,CDK2,65.5,nM,CN(C)[C@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)C1,7.183758700008217,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9460>
CHEMBL5941223,CDK2,65.5,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC(C)CC1,7.183758700008217,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9380>
CHEMBL5879318,CDK9,65.8,nM,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1,7.181774106386045,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a9150>
CHEMBL3691657,CDK4,66.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5(CC4=O)CC4CCC(C5)N4)cn3)nc2n1C1CCCOC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a90e0>
CHEMBL3937521,CDK9,66.0,nM,CN1Cc2c(C3=CCN4C(=O)OC[C@H]4C3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8f20>
CHEMBL3673537,CDK9,66.0,nM,CNC(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8e40>
CHEMBL3899955,CDK9,66.0,nM,CN1Cc2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8c10>
CHEMBL2403095,CDK1,66.0,nM,NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8b30>
CHEMBL3641919,CDK4,66.0,nM,CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CCC[C@H]5O)c4n3)nc2)CCN1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8820>
CHEMBL3897049,CDK9,66.0,nM,CN1Cc2c(C3=CC4CCCC(C3)N4CC(=O)N(C)C3CC(O)C3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a87b0>
CHEMBL3668477,CDK9,66.0,nM,Fc1ccccc1CNc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCCNC4)cc23)n1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a86d0>
CHEMBL3668541,CDK9,66.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C4CC(O)C4)CC3)cc12,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8660>
CHEMBL5749331,CDK9,66.0,nM,N[C@H]1CC[C@H](Nc2cc(-c3ccc4ncn(CC5CCOCC5)c4c3)c(Cl)cn2)CC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a85f0>
CHEMBL3698685,CDK4,66.0,nM,O=C(c1cnc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)s1)N1CCNCC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8510>
CHEMBL5758736,CDK9,66.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCS(=O)(=O)C4)c3c2)c(Cl)cn1)[C@@H]1CCCNC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a82e0>
CHEMBL3823659,CDK1,66.0,nM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,7.180456064458131,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8270>
CHEMBL5438882,CDK1,66.47,nM,COc1ccc(NC(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1,7.177374321225859,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8200>
CHEMBL5632010,CDK9,66.7,nM,COc1cc(O)c2c(=O)cc(-c3ccc(N4CCN(C)CC4)cc3)oc2c1C1=CCN(C)CC1,7.175874166083451,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a80b0>
CHEMBL3915400,CDK9,67.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791a8040>
CHEMBL115994,CDK2,67.0,nM,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab300>
CHEMBL4758996,CDK9,67.0,nM,CC(C)N1c2cc(Nc3nccc(-c4cccc5c4CCCN5)n3)ccc2N(C)C(=O)[C@H]1C,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791abbc0>
CHEMBL254367,CDK1,67.0,nM,O=C(Cc1cccc2ccccc12)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab060>
CHEMBL3691614,CDK4,67.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC5COCC(C4)N5)cn3)nc2n1C1CCCC1,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab610>
CHEMBL3944945,CDK9,67.0,nM,CN(C)C(=O)CN1CC=C(c2[nH]c3nccc4c3c2CCN(C)c2ccc(F)cc2-4)CC1,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aa9d0>
CHEMBL3668458,CDK9,67.0,nM,Nc1ccc(F)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1,7.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aad50>
CHEMBL4856767,CDK2,67.44,nM,Cc1n[nH]c2ccc(-c3cncc(N[C@@H](CO)c4ccccc4)n3)cc12,7.171082438383314,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aab20>
CHEMBL458547,CDK2,68.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3c(C)nc(C)n3C)n2)cc1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c791ab0d0>
CHEMBL184115,CDK2,68.0,nM,COc1ccccc1C(=O)c1c(N)nc2ccc(C(=O)c3c(F)cccc3F)cn12,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c791aac00>
CHEMBL58139,CDK2,68.0,nM,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c87c55230>
CHEMBL5794853,CDK9,68.0,nM,NC1CCCC(Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)C1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5bd10>
CHEMBL60990,CDK2,68.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCNC2=O,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5b060>
CHEMBL1800452,CDK2,68.0,nM,CC(C)c1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5b680>
CHEMBL5989892,CDK9,68.0,nM,CC(C)(O)CCn1cnc2ccc(-c3cc(NC(=O)[C@@H]4CCCNC4)ncc3Cl)cc21,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f585f0>
CHEMBL3977523,CDK9,68.0,nM,CN1Cc2c(-c3ccc(CC(=O)O)cc3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5bca0>
CHEMBL325606,CDK2,68.0,nM,NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a180>
CHEMBL3702098,CDK4,68.0,nM,CN(C)CC(=O)N1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58660>
CHEMBL5833447,CDK9,68.0,nM,NCC(O)CNc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5b4c0>
CHEMBL3663766,CDK9,68.0,nM,COc1ccc(C)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5bae0>
CHEMBL3648124,CDK1,68.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)cc1,7.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5b450>
CHEMBL5596921,CDK9,68.4,nM,COc1cc(F)ccc1-c1cc(Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)ncc1F,7.164943898279883,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f586d0>
CHEMBL3922725,CDK9,69.0,nM,CN1Cc2c(C3=CCN(S(C)(=O)=O)CC3)[nH]c3nccc(c23)-c2cccnc21,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58740>
CHEMBL3298983,CDK2,69.0,nM,C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc2cc[nH]c2c1,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a3b0>
CHEMBL2426398,CDK2,69.0,nM,Cc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f587b0>
CHEMBL5998900,CDK9,69.0,nM,CS(=O)(=O)CCn1cnc2ccc(-c3cc(NC(=O)[C@@H]4CCCNC4)ncc3Cl)cc21,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f59af0>
CHEMBL3641980,CDK4,69.0,nM,C[C@H](O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a2d0>
CHEMBL5856237,CDK1,69.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C(C)C,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58270>
CHEMBL3668414,CDK9,69.0,nM,CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5Cl)n4)ccnc3[nH]2)CC1,7.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f599a0>
CHEMBL3668509,CDK9,70.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N4CCC[C@H]4C(=O)O)CC3)cc12,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5ace0>
CHEMBL5169733,CDK9,70.0,nM,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(C5CCC5)c4)ccnc3[nH]2)CC1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58970>
CHEMBL3668558,CDK9,70.0,nM,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC4CN(CC(=O)N5CC(O)C5)CC4C3)cc12,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58ba0>
CHEMBL3924904,CDK9,70.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3C[C@@H]4CN(S(C)(=O)=O)C[C@@H]4C3)cc12,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a1f0>
CHEMBL5407116,CDK1,70.0,nM,S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a8f0>
CHEMBL1080912,CDK2,70.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(Cl)cc4Cl)s3)cc12,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f59000>
CHEMBL4215914,CDK2,70.0,nM,CC[C@H](CO)Nc1nc(NCc2ccccc2N)c2[nH]nc(C(C)C)c2n1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58c80>
CHEMBL3924254,CDK9,70.0,nM,CN1Cc2c(C3=CCN(CC(=O)N4CCC[C@H]4CO)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58c10>
CHEMBL6174956,CDK1,70.0,nM,CCOC(=O)c1cnc2c(-c3nc4ccccc4s3)c(Nc3ccccc3)nn2c1O,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58820>
CHEMBL101801,CDK1,70.0,nM,NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f592a0>
CHEMBL1922212,CDK2,70.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58900>
CHEMBL2011932,CDK2,70.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2)cc1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f58510>
CHEMBL3702148,CDK4,70.0,nM,c1cc2c3cnc(Nc4ccc(N5CCNC6(CCC6)C5)nn4)nc3n(C3CCCC3)c2cn1,7.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f582e0>
CHEMBL5915046,CDK2,70.3,nM,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(OC6CCN(CCO)CC6)cn5)ncc4F)cc3n21,7.153044674980176,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f59a10>
CHEMBL209280,CDK2,71.0,nM,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCC(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,7.1487416512809245,True,<rdkit.Chem.rdchem.Mol object at 0x735c79f5a260>
