molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol,has_brenk
CHEMBL3655765,CDK2,120.0,nM,CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,6.920818753952375,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38ba0>,False
CHEMBL368278,CDK1,120.0,nM,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,6.920818753952375,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a7a0>,False
CHEMBL186800,CDK2,121.0,nM,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1c(Cl)cccc1Cl,6.91721462968355,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a730>,False
CHEMBL4798690,CDK9,121.9,nM,CC(C)N1c2cc(Nc3nccc(-c4cccc(NC5CCCC5)c4)n3)ccc2N(C)C(=O)[C@H]1C,6.913996294381619,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a5e0>,False
CHEMBL5870326,CDK2,122.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCN(C)C)C5)ncc3F)cc2n1C1CC1,6.913640169325252,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a570>,False
CHEMBL189136,CDK2,122.0,nM,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1F,6.913640169325252,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a340>,False
CHEMBL141247,CDK1,122.0,nM,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,6.913640169325252,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a2d0>,False
CHEMBL3668537,CDK9,122.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(C)(=O)=O)C(C)(C)C3)cc12,6.913640169325252,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a1f0>,False
CHEMBL3641929,CDK4,123.0,nM,O[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CCC[C@H]5O)c4n3)nc2)C1,6.910094888560602,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a180>,False
CHEMBL3702187,CDK4,123.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](O)CC5)c4n3)nn2)CC1,6.910094888560602,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a030>,False
CHEMBL245336,CDK2,123.0,nM,CNC(=O)CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,6.910094888560602,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39fc0>,False
CHEMBL83443,CDK2,124.0,nM,CC(C)Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,6.906578314837764,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39ee0>,False
CHEMBL3668544,CDK9,124.0,nM,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCC(C(=O)O)CC3)cc12,6.906578314837764,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39e70>,False
CHEMBL3967592,CDK2,124.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCNCC4)cn3)nc12,6.906578314837764,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39d90>,False
CHEMBL5542804,CDK2,124.7,nM,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3CCN(C(C)=O)CC3)cc2)n2ncc(C(C)C)c2n1,6.904133546521457,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39b60>,False
CHEMBL5557384,CDK1,124.7,nM,CC(C)N1CCN(C(=O)c2ccnc(Nc3cc(-c4ccc5nnn(C(C)C)c5c4)ccn3)c2)CC1,6.904133546521457,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39af0>,False
CHEMBL3668561,CDK9,125.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CN(CC(=O)N5CCC[C@H]5CO)CC4C3)cc12,6.903089986991944,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f399a0>,False
CHEMBL3702137,CDK4,125.0,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)cc3n(Cc3ccsc3)c2cn1,6.903089986991944,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39930>,False
CHEMBL3691605,CDK4,125.5,nM,CCOC(=O)N1C2CCC1CN(C(=O)c1ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc1)C2,6.901356274182943,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39620>,False
CHEMBL3668503,CDK9,126.0,nM,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CCN(CC(=O)N(C)C)CC3)cc12,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f393f0>,False
CHEMBL3698686,CDK4,126.0,nM,Cc1cc(N2CCNCC2)cnc1Nc1ncc2c3ccncc3n(C3CCCC3)c2n1,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f390e0>,False
CHEMBL5964401,CDK1,126.0,nM,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39070>,False
CHEMBL319903,CDK1,126.0,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(Br)cc3)[nH]n2)cc1,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39000>,False
CHEMBL5900599,CDK2,126.0,nM,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38e40>,False
CHEMBL192374,CDK1,126.0,nM,Clc1cccc(CNc2nc(Nc3ccc4[nH]cnc4c3)ncc2Br)c1Cl,6.899629454882437,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38cf0>,False
CHEMBL4754326,CDK9,126.4,nM,COc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,6.898252926053633,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38900>,False
CHEMBL5956369,CDK2,128.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCCC1,6.892790030352131,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38510>,False
CHEMBL5879318,CDK2,129.0,nM,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1,6.889410289700751,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f384a0>,False
CHEMBL3698680,CDK6,129.0,nM,CC(C)(CO)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,6.889410289700751,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38270>,False
CHEMBL3641930,CDK4,129.0,nM,C[C@@H](CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,6.889410289700751,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38820>,False
CHEMBL5518081,CDK9,129.4,nM,CC(=O)Nc1ccc(CNc2nc(NC3COC3)nc3c(C(C)C)cnn23)cc1,6.888065723667319,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a3b0>,False
CHEMBL5512517,CDK9,129.65,nM,CC[C@@H](CO)Nc1cc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1,6.88722747889463,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3b8b0>,False
CHEMBL3668504,CDK9,130.0,nM,CCN(C(=O)O)S(=O)(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)c(F)cnc3[nH]2)CC1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3b300>,False
CHEMBL5928520,CDK9,130.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(NC5CCC56CCNCC6)ncc4Cl)cc32)c1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38dd0>,False
CHEMBL5835954,CDK9,130.0,nM,COC(=O)c1ccc(Cn2cnc3ccc(-c4cc(NC(=O)[C@@H]5CCCNC5)ncc4Cl)cc32)cc1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3b370>,False
CHEMBL5759444,CDK9,130.0,nM,N#CC1(Cc2cc(N3CCC[C@@H](C(N)=O)C3)ncc2Cl)CCOCC1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3af10>,False
CHEMBL3663755,CDK9,130.0,nM,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)ccnc3[nH]2)C1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38350>,False
CHEMBL5808947,CDK9,130.0,nM,Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3aab0>,False
CHEMBL5988623,CDK9,130.0,nM,CN1CCN(S(=O)(=O)CC(=O)Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)CC1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f380b0>,False
CHEMBL5750857,CDK9,130.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(N[C@@H]5CCC[C@H]6CCNC[C@H]65)ncc4Cl)cc32)c1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f39540>,False
CHEMBL451462,CDK1,130.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3be60>,False
CHEMBL3648071,CDK1,130.0,nM,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3b6f0>,False
CHEMBL5993518,CDK9,130.0,nM,CS(=O)(=O)N1CCC2(C1)C(C(=O)Nc1cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn1)CCS2(=O)=O,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3b610>,False
CHEMBL3668404,CDK9,130.0,nM,CN1CCC(c2cc3c(-c4nc(N)ccc4Cl)ccnc3[nH]2)CC1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f3a880>,False
CHEMBL3924252,CDK9,130.0,nM,OCC(O)CN1CC=C(c2[nH]c3nccc4c3c2COc2ccc(F)cc2-4)CC1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f38430>,False
CHEMBL3982411,CDK9,130.0,nM,CN1Cc2c(-c3ccncc3)[nH]c3nccc(c23)-c2cc(F)ccc21,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f959a0>,False
CHEMBL3975945,CDK9,130.0,nM,CCC[C@H](NC1CC=C(c2[nH]c3nccc4c3c2CN(C)c2ccc(F)cc2-4)CC1)C(=O)O,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f957e0>,False
CHEMBL5171361,CDK9,130.0,nM,COCCn1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f973e0>,False
CHEMBL133498,CDK1,130.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f953f0>,False
CHEMBL5869709,CDK9,130.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)c(Cl)cn1)C1CC2(CNC2)C1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f962d0>,False
CHEMBL4849746,CDK9,130.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N4CCN(CC(=O)O)CC4)CC3)cc12,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94200>,False
CHEMBL1336,CDK6,130.0,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95310>,False
CHEMBL6014160,CDK9,130.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(NCCc5ccncc5)ncc4Cl)cc32)c1,6.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95b60>,False
CHEMBL3702139,CDK6,131.0,nM,c1csc(Cn2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)cc32)c1,6.882728704344236,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f967a0>,False
CHEMBL3902691,CDK9,131.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4C(=O)CN3CC(O)C3)cc12,6.882728704344236,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95690>,False
CHEMBL4213756,CDK1,132.0,nM,COCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,6.8794260687941495,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96f10>,False
CHEMBL6152166,CDK6,132.0,nM,CC(=O)N1CCC2(CC1)CC(=O)c1ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C)CC5)cn4)ncc3F)cc1O2,6.8794260687941495,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f944a0>,False
CHEMBL5853767,CDK1,133.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C,6.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f942e0>,False
CHEMBL5838972,CDK1,133.0,nM,O=C(c1ccc(Nc2ncc3cc4n(c3n2)C2(CCCCC2)C(=O)NN4)cc1)N1CCNCC1,6.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f978b0>,False
CHEMBL5935906,CDK9,133.0,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,6.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96f80>,False
CHEMBL2011927,CDK2,133.0,nM,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1,6.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95460>,False
CHEMBL5811976,CDK1,133.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C,6.876148359032914,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94ba0>,False
CHEMBL4207218,CDK1,133.8,nM,CCN1CCC(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,6.873543886568196,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94b30>,False
CHEMBL1271898,CDK4,134.0,nM,CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(C3CCNCC3)cn2)n1,6.872895201635192,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f949e0>,False
CHEMBL5561839,CDK2,134.2,nM,CC(C)n1nnc2ccc(-c3ccnc(Nc4cc(C(=O)N5CCCC5)ccn4)c3)cc21,6.872247484167026,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95af0>,False
CHEMBL5925248,CDK2,135.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97bc0>,False
CHEMBL194124,CDK1,135.0,nM,Cc1ccccc1Sc1nc(Nc2ccc3[nH]cnc3c2)ncc1C(F)(F)F,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95380>,False
CHEMBL6002674,CDK1,135.0,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f947b0>,False
CHEMBL3823278,CDK2,135.0,nM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(C)n2)CC1,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95150>,False
CHEMBL3668532,CDK9,135.0,nM,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(CC(=O)N4CC(O)C4)CC3)c(C#N)c12,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f951c0>,False
CHEMBL1081437,CDK2,135.0,nM,N[C@H](CNc1nnc(-c2ccc3[nH]nc(C4CC4)c3c2)s1)Cc1ccc(C(F)(F)F)cc1,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96c00>,False
CHEMBL2011926,CDK2,135.0,nM,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,6.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97300>,False
CHEMBL4208504,CDK1,135.5,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,6.868060704789576,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96030>,False
CHEMBL1081296,CDK2,136.0,nM,N[C@H](CNc1ncc(-c2ccc3cncnc3c2)s1)Cc1ccc(C(F)(F)F)cc1,6.866461091629782,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96420>,False
CHEMBL3698678,CDK4,136.0,nM,Oc1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,6.866461091629782,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97370>,False
CHEMBL6166339,CDK2,136.4,nM,Nc1cc(-c2c[nH]c3ccccc23)nn1-c1nc(Nc2ccc(Br)cc2)nc(N2CCOCC2)n1,6.86518562967954,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96730>,False
CHEMBL5423237,CDK2,137.54,nM,O=C(c1ccc(Cl)cc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,6.861570979993996,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94c10>,False
CHEMBL5595728,CDK9,137.75,nM,CS(=O)(=O)c1ccccc1Nc1nc(N[C@H]2CC[C@H](N)CC2)ncc1Cl,6.860908392476177,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96ff0>,False
CHEMBL3673492,CDK9,138.0,nM,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CC4CN(CC(=O)N5CCC[C@H]5CO)CC4C3)cc12,6.860120913598763,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97e60>,False
CHEMBL1081852,CDK2,138.0,nM,N[C@H](CNc1ncc(-c2ccc3[nH]c(=O)oc3c2)s1)Cc1ccc(C(F)(F)F)cc1,6.860120913598763,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97ae0>,False
CHEMBL524266,CDK2,138.0,nM,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,6.860120913598763,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95850>,False
CHEMBL4466497,CDK1,139.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,6.856985199745905,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97a00>,False
CHEMBL3668557,CDK9,139.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C4CCC(C(=O)O)CC4)CC3)cc12,6.856985199745905,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94430>,False
CHEMBL4214634,CDK1,139.7,nM,COCCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,6.854803593885818,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97990>,False
CHEMBL5593612,CDK9,139.8,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc([C@H]2CC[C@H](O)CC2)ncc1Cl,6.854492828590337,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96490>,False
CHEMBL5197170,CDK1,140.0,nM,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f970d0>,False
CHEMBL496569,CDK2,140.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97530>,False
CHEMBL3919423,CDK9,140.0,nM,CN(CC(O)CO)C(=O)CN1[C@H]2CC[C@@H]1C=C(c1[nH]c3nccc4c3c1CN(C)c1ccc(F)cc1-4)C2,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97b50>,False
CHEMBL463580,CDK2,140.0,nM,O=C(Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1)c1ccccc1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96650>,False
CHEMBL457388,CDK2,140.0,nM,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96dc0>,False
CHEMBL3668456,CDK9,140.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(S(C)(=O)=O)C3)cc12,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96c70>,False
CHEMBL212264,CDK2,140.0,nM,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)[C@H](N)CO)cc2)nn1C(=O)c1c(F)cccc1F,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95000>,False
CHEMBL2158864,CDK2,140.0,nM,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97ed0>,False
CHEMBL5836133,CDK9,140.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)c(Cl)cn1)C1C[C@H]2CNC[C@H]2C1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96ea0>,False
CHEMBL454646,CDK2,140.0,nM,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96340>,False
CHEMBL590109,CDK2,140.0,nM,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f945f0>,False
CHEMBL457887,CDK4,140.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97220>,False
CHEMBL1235529,CDK2,140.0,nM,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97450>,False
CHEMBL5858868,CDK9,140.0,nM,O=C(Nc1cc(-c2cnc3nnn(Cc4cccc(F)c4)c3n2)c(Cl)cn1)[C@@H]1CCCNC1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94dd0>,False
CHEMBL5861172,CDK9,140.0,nM,O=C(Nc1cc(-c2ccc3cnn(Cc4cccc(F)c4)c3c2)c(Cl)cn1)[C@@H]1CCCNC1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94740>,False
CHEMBL5952864,CDK6,140.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96110>,False
CHEMBL4759053,CDK9,140.0,nM,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4ccccc34)c(Cl)cn2)C1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97df0>,False
CHEMBL3642655,CDK2,140.0,nM,CN1CCN(c2cc(NCc3cccnc3)n3ncc(Br)c3n2)CC1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97760>,False
CHEMBL203407,CDK1,140.0,nM,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94580>,False
CHEMBL173608,CDK1,140.0,nM,CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(N[C@H]3CC[C@H](N)CC3)nc21,6.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94900>,False
CHEMBL5930895,CDK4,141.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4cn(C5CCNCC5)cn4)ncc3F)cc21,6.85078088734462,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96b90>,False
CHEMBL3702106,CDK4,141.0,nM,COc1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2nn1,6.85078088734462,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f96e30>,False
CHEMBL5938059,CDK1,141.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C,6.85078088734462,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f94ac0>,False
CHEMBL3702088,CDK4,142.0,nM,Oc1ccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2n1,6.847711655616944,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f965e0>,False
CHEMBL6021833,CDK2,143.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CC1,6.844663962534938,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97f40>,False
CHEMBL3641942,CDK4,143.0,nM,C[C@H](CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,6.844663962534938,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97d10>,False
CHEMBL4448494,CDK1,143.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,6.844663962534938,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f97a70>,False
CHEMBL3641908,CDK4,144.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@@H]5CCNC5)c4n3)nc2)CC1,6.84163750790475,True,<rdkit.Chem.rdchem.Mol object at 0x735c78f95a80>,False
